file,line,string,suggested_key
"src/app/dashboard/premium/page.tsx",118,"Votre référence de paiement a été soumise pour vérification.","dashboardPremium.reference.paiement.ete.soumise.pour"
"src/app/dashboard/premium/page.tsx",172,"Abonnement Business","dashboardPremium.abonnement.business"
"src/app/dashboard/premium/page.tsx",308,"Fonctionnalités par plan","dashboardPremium.fonctionnalites.plan"
"src/app/dashboard/premium/page.tsx",318,"Plan GROWTH","dashboardPremium.plan.growth"
"src/app/dashboard/premium/page.tsx",336,"Plan GOLD","dashboardPremium.plan.gold"
"src/app/dashboard/premium/page.tsx",407,"Bénéficiaire:","dashboardPremium.beneficiaire"
"src/app/dashboard/premium/page.tsx",417,"Paiement via Chari.ma","dashboardPremium.paiement.via.chari.ma"
"src/app/dashboard/premium/page.tsx",441,"Paiement PayPal","dashboardPremium.paiement.paypal"
"src/app/dashboard/premium/page.tsx",452,"Paiement Stripe","dashboardPremium.paiement.stripe"
"src/app/dashboard/premium/page.tsx",462,"Référence de transaction","dashboardPremium.reference.transaction"
"src/app/dashboard/premium/page.tsx",468,"Ex: T123456789","dashboardPremium.ex.t123456789"
"src/app/dashboard/premium/page.tsx",489,"Voir tous les détails","dashboardPremium.voir.tous.details"
"src/app/dashboard/salary-alerts/page.tsx",36,"Mes alertes salaires","dashboardSalaryalerts.mes.alertes.salaires"
"src/app/dashboard/salary-alerts/page.tsx",37,"Impossible de charger vos alertes pour le moment.","dashboardSalaryalerts.impossible.charger.alertes.pour.moment"
"src/app/dashboard/salary-alerts/page.tsx",60,"Mes alertes salaires","dashboardSalaryalerts.mes.alertes.salaires"
"src/app/dashboard/salary-alerts/page.tsx",69,"Aucune alerte active","dashboardSalaryalerts.aucune.alerte.active"
"src/app/dashboard/salary-alerts/page.tsx",129,"Role + ville","dashboardSalaryalerts.role.ville"
"src/app/dashboard/salary-alerts/page.tsx",161,"Secteur + ville","dashboardSalaryalerts.secteur.ville"
"src/app/dashboard/salary-benchmark/page.tsx",75,"Aucune entreprise liee","dashboardSalarybenchmark.aucune.entreprise.liee"
"src/app/dashboard/salary-benchmark/page.tsx",134,"Benchmark salaires","dashboardSalarybenchmark.benchmark.salaires"
"src/app/dashboard/salary-benchmark/page.tsx",150,"Salaire median mensuel","dashboardSalarybenchmark.salaire.median.mensuel"
"src/app/dashboard/salary-benchmark/page.tsx",157,"Plage salariale","dashboardSalarybenchmark.plage.salariale"
"src/app/dashboard/salary-benchmark/page.tsx",166,"Ecart vs moyenne ville","dashboardSalarybenchmark.ecart.vs.moyenne.ville"
"src/app/dashboard/salary-benchmark/page.tsx",176,"Ecart vs moyenne secteur","dashboardSalarybenchmark.ecart.vs.moyenne.secteur"
"src/app/dashboard/salary-benchmark/page.tsx",192,"Indicateurs globaux pour votre entreprise.","dashboardSalarybenchmark.indicateurs.globaux.pour.entreprise"
"src/app/dashboard/salary-benchmark/page.tsx",196,"Soumissions publiees","dashboardSalarybenchmark.soumissions.publiees"
"src/app/dashboard/salary-benchmark/page.tsx",200,"Poste le plus declare","dashboardSalarybenchmark.poste.plus.declare"
"src/app/dashboard/salary-benchmark/page.tsx",204,"Ville de comparaison","dashboardSalarybenchmark.ville.comparaison"
"src/app/dashboard/salary-benchmark/page.tsx",208,"Secteur de comparaison","dashboardSalarybenchmark.secteur.comparaison"
"src/app/dashboard/salary-benchmark/page.tsx",216,"Top roles reportes","dashboardSalarybenchmark.top.roles.reportes"
"src/app/dashboard/support/page.tsx",224,"support@reviewly.ma","dashboardSupport.support.reviewly.ma"
"src/app/dashboard/support/page.tsx",238,"+212 5XX-XXXXXX","dashboardSupport.212.5xx.xxxxxx"
"src/app/dashboard/test-auth.tsx",68,"Testing authentication...","dashboardTestauth.testing.authentication"
"src/app/dashboard/test-auth.tsx",78,"Dashboard Auth Test","dashboardTestauth.dashboard.auth.test"
"src/app/dashboard/test-auth.tsx",79,"Testing authentication and access control","dashboardTestauth.testing.authentication.and.access.control"
"src/app/dashboard/test-auth.tsx",95,"Authentication Status","dashboardTestauth.authentication.status"
"src/app/dashboard/test-auth.tsx",119,"Dashboard Access","dashboardTestauth.dashboard.access"
"src/app/dashboard/updates/page.tsx",141,"Gerer les Nouveautes","dashboardUpdates.gerer.nouveautes"
"src/app/dashboard/updates/page.tsx",142,"Partagez des annonces, offres speciales ou actualites avec vos clients.","dashboardUpdates.partagez.annonces.offres.speciales.ou"
"src/app/dashboard/updates/page.tsx",152,"Fonctionnalite PRO / GOLD","dashboardUpdates.fonctionnalite.pro.gold"
"src/app/dashboard/updates/page.tsx",153,"La diffusion de nouveautes est reservee aux abonnes PRO ou GOLD.","dashboardUpdates.diffusion.nouveautes.est.reservee.abonnes"
"src/app/dashboard/updates/page.tsx",156,"Passer en Version PRO","dashboardUpdates.passer.version.pro"
"src/app/dashboard/updates/page.tsx",175,"Poster une nouvelle Nouveaute","dashboardUpdates.poster.nouvelle.nouveaute"
"src/app/dashboard/updates/page.tsx",181,"Titre de la nouveaute","dashboardUpdates.titre.nouveaute"
"src/app/dashboard/updates/page.tsx",182,"Ex: Offre speciale de saison","dashboardUpdates.ex.offre.speciale.saison"
"src/app/dashboard/updates/page.tsx",186,"Decrivez votre annonce...","dashboardUpdates.decrivez.annonce"
"src/app/dashboard/updates/page.tsx",190,"Epingler cette nouveaute en haut de la liste","dashboardUpdates.epingler.cette.nouveaute.haut.liste"
"src/app/dashboard/updates/page.tsx",203,"Nouveautes publiees","dashboardUpdates.nouveautes.publiees"
"src/app/dashboard/updates/page.tsx",204,"Vos dernieres publications.","dashboardUpdates.dernieres.publications"
"src/app/dashboard/updates/page.tsx",252,"Aucune nouveaute publiee pour le moment.","dashboardUpdates.aucune.nouveaute.publiee.pour.moment"
"src/app/dashboard/updates/page.tsx",262,"Modifier la nouveaute","dashboardUpdates.modifier.nouveaute"
"src/app/dashboard/updates/page.tsx",263,"Modifiez le titre et le contenu de votre publication.","dashboardUpdates.modifiez.titre.contenu.publication"
"src/app/dashboard/updates/page.tsx",291,"Supprimer la nouveaute","dashboardUpdates.supprimer.nouveaute"
"src/app/error.tsx",12,"Une erreur est survenue","error.erreur.est.survenue"
"src/app/error.tsx",13,"Une erreur inattendue s est produite. Veuillez reessayer ou revenir a l accueil.","error.erreur.inattendue.s.est.produite"
"src/app/error.tsx",19,"An error occurred","error.error.occurred"
"src/app/error.tsx",20,"An unexpected error occurred. Please try again or return to the home page.","error.unexpected.error.occurred.please.try"
"src/app/error.tsx",26,"An error occurred","error.error.occurred"
"src/app/error.tsx",27,"An unexpected error occurred. Please try again or return to the home page.","error.unexpected.error.occurred.please.try"
"src/app/ga-test/GATestingPageClient.tsx",117,"Google Analytics Testing Dashboard","gatestGATestingPageClient.google.analytics.testing.dashboard"
"src/app/ga-test/GATestingPageClient.tsx",118,"Comprehensive testing suite for GA4 implementation verification","gatestGATestingPageClient.comprehensive.testing.suite.ga4.implementation"
"src/app/ga-test/GATestingPageClient.tsx",127,"Overall health check of Google Analytics integration","gatestGATestingPageClient.overall.health.check.google.analytics"
"src/app/ga-test/GATestingPageClient.tsx",131,"Environment Config","gatestGATestingPageClient.environment.config"
"src/app/ga-test/GATestingPageClient.tsx",135,"gtag Function","gatestGATestingPageClient.gtag.function"
"src/app/ga-test/GATestingPageClient.tsx",139,"Data Layer","gatestGATestingPageClient.data.layer"
"src/app/ga-test/GATestingPageClient.tsx",143,"Script Loading","gatestGATestingPageClient.script.loading"
"src/app/ga-test/GATestingPageClient.tsx",147,"Event Tracking","gatestGATestingPageClient.event.tracking"
"src/app/ga-test/GATestingPageClient.tsx",151,"Overall Health","gatestGATestingPageClient.overall.health"
"src/app/ga-test/GATestingPageClient.tsx",183,"Current GA Configuration","gatestGATestingPageClient.current.ga.configuration"
"src/app/ga-test/GATestingPageClient.tsx",197,"Test Results &amp; Debug Output","gatestGATestingPageClient.test.results.amp.debug.output"
"src/app/ga-test/GATestingPageClient.tsx",198,"Detailed logs from all verification tests","gatestGATestingPageClient.detailed.logs.from.all.verification"
"src/app/ga-test/GATestingPageClient.tsx",209,"Click ""Run All Tests"" to start verification...","gatestGATestingPageClient.click.run.all.tests.start"
"src/app/ga-test/GATestingPageClient.tsx",217,"Troubleshooting Guide","gatestGATestingPageClient.troubleshooting.guide"
"src/app/ga-test/GATestingPageClient.tsx",221,"Common Issues:","gatestGATestingPageClient.common.issues"
"src/app/ga-test/GATestingPageClient.tsx",224,"Missing Environment Variable:","gatestGATestingPageClient.missing.environment.variable"
"src/app/ga-test/GATestingPageClient.tsx",228,"Wrong GA Property Type:","gatestGATestingPageClient.wrong.ga.property.type"
"src/app/ga-test/GATestingPageClient.tsx",232,"Domain Not Whitelisted:","gatestGATestingPageClient.domain.not.whitelisted"
"src/app/ga-test/GATestingPageClient.tsx",235,"Ad Blockers:","gatestGATestingPageClient.ad.blockers"
"src/app/ga-test/GATestingPageClient.tsx",238,"Data Processing Delay:","gatestGATestingPageClient.data.processing.delay"
"src/app/ga-test/GATestingPageClient.tsx",247,"Quick Fixes:","gatestGATestingPageClient.quick.fixes"
"src/app/ga-test/GATestingPageClient.tsx",249,"Verify GA4 Measurement ID format (starts with G-)","gatestGATestingPageClient.verify.ga4.measurement.id.format"
"src/app/ga-test/GATestingPageClient.tsx",250,"Check .env.local contains NEXT_PUBLIC_GA_ID (or NEXT_PUBLIC_GOOGLE_ANALYTICS_ID)","gatestGATestingPageClient.check.env.local.contains.next"
"src/app/ga-test/GATestingPageClient.tsx",251,"Restart development server after adding environment variables","gatestGATestingPageClient.restart.development.server.after.adding"
"src/app/ga-test/GATestingPageClient.tsx",252,"Test in private browsing mode to bypass ad blockers","gatestGATestingPageClient.test.private.browsing.mode.bypass"
"src/app/ga-test/GATestingPageClient.tsx",253,"Enable Enhanced Measurement in GA4 property settings","gatestGATestingPageClient.enable.enhanced.measurement.ga4.property"
"src/app/global-error.tsx",12,"Une erreur est survenue","globalerror.erreur.est.survenue"
"src/app/global-error.tsx",13,"Une erreur inattendue s est produite. Veuillez reessayer ou revenir a l accueil.","globalerror.erreur.inattendue.s.est.produite"
"src/app/global-error.tsx",19,"An error occurred","globalerror.error.occurred"
"src/app/global-error.tsx",20,"An unexpected error occurred. Please try again or return to the home page.","globalerror.unexpected.error.occurred.please.try"
"src/app/global-error.tsx",26,"An error occurred","globalerror.error.occurred"
"src/app/global-error.tsx",27,"An unexpected error occurred. Please try again or return to the home page.","globalerror.unexpected.error.occurred.please.try"
"src/app/maintenance/page.tsx",25,"en pause","maintenance.pause"
"src/app/not-found.tsx",7,"404 - Page non trouvee","notfound.404.page.non.trouvee"
"src/app/opengraph-image.tsx",45,"Avis et confiance pour les entreprises","opengraphimage.avis.confiance.pour.entreprises"
"src/app/opengraph-image.tsx",53,"Notes, avis, salaires et informations verifiees","opengraphimage.notes.avis.salaires.informations.verifiees"
"src/app/parrainages/[id]/page.tsx",152,"Offre de parrainage | Reviewly MA","parrainagesId.offre.parrainage.reviewly.ma"
"src/app/parrainages/[id]/page.tsx",279,"Demandez un parrainage en quelques clics","parrainagesId.demandez.parrainage.quelques.clics"
"src/app/parrainages/[id]/page.tsx",346,"Demandez un parrainage en quelques clics","parrainagesId.demandez.parrainage.quelques.clics"
"src/app/parrainages/[id]/RequestReferralForm.tsx",59,"LinkedIn (optionnel)","parrainagesIdRequestReferralForm.linkedin.optionnel"
"src/app/parrainages/[id]/SafetyActions.tsx",59,"Securite et moderation","parrainagesIdSafetyActions.securite.moderation"
"src/app/parrainages/[id]/SafetyActions.tsx",68,"Se connecter pour signaler ou bloquer","parrainagesIdSafetyActions.se.connecter.pour.signaler.ou"
"src/app/parrainages/[id]/SafetyActions.tsx",76,"Signaler cette offre","parrainagesIdSafetyActions.signaler.cette.offre"
"src/app/parrainages/[id]/SafetyActions.tsx",84,"Arnaque suspectee","parrainagesIdSafetyActions.arnaque.suspectee"
"src/app/parrainages/[id]/SafetyActions.tsx",85,"Demande d&apos;argent","parrainagesIdSafetyActions.demande.d.apos.argent"
"src/app/parrainages/[id]/SafetyActions.tsx",86,"Usurpation d&apos;identite","parrainagesIdSafetyActions.usurpation.d.apos.identite"
"src/app/parrainages/[id]/SafetyActions.tsx",87,"Canal externe impose","parrainagesIdSafetyActions.canal.externe.impose"
"src/app/parrainages/[id]/SafetyActions.tsx",94,"Donnez un contexte utile (optionnel).","parrainagesIdSafetyActions.donnez.contexte.utile.optionnel"
"src/app/parrainages/[id]/SafetyActions.tsx",96,"Envoyer le signalement","parrainagesIdSafetyActions.envoyer.signalement"
"src/app/parrainages/[id]/SafetyActions.tsx",103,"Bloquer cet auteur","parrainagesIdSafetyActions.bloquer.cet.auteur"
"src/app/parrainages/[id]/SafetyActions.tsx",111,"Retirer cette offre","parrainagesIdSafetyActions.retirer.cette.offre"
"src/app/parrainages/demandes/[id]/page.tsx",49,"Demande de parrainage | Reviewly MA","parrainagesDemandesId.demande.parrainage.reviewly.ma"
"src/app/parrainages/demandes/[id]/page.tsx",136,"Vous pouvez contacter ce candidat via vos canaux habituels de candidature.","parrainagesDemandesId.vous.pouvez.contacter.ce.candidat"
"src/app/parrainages/demandes/[id]/page.tsx",147,"Publier votre demande","parrainagesDemandesId.publier.demande"
"src/app/parrainages/page.tsx",37,"Parrainages emploi au Maroc | Reviewly MA","parrainages.parrainages.emploi.maroc.reviewly.ma"
"src/app/parrainages/page.tsx",227,"Mes demandes publiques","parrainages.mes.demandes.publiques"
"src/app/parrainages/page.tsx",232,"Demand board","parrainages.demand.board"
"src/app/parrainages/page.tsx",244,"Publiez une offre de parrainage","parrainages.publiez.offre.parrainage"
"src/app/parrainages/page.tsx",261,"Entreprise ou poste","parrainages.entreprise.ou.poste"
"src/app/parrainages/page.tsx",286,"Plus recentes","parrainages.plus.recentes"
"src/app/parrainages/page.tsx",287,"Expiration proche","parrainages.expiration.proche"
"src/app/parrainages/page.tsx",288,"Plus reactives","parrainages.plus.reactives"
"src/app/parrainages/page.tsx",289,"Plus de places","parrainages.plus.places"
"src/app/parrainages/page.tsx",290,"Plus fiables","parrainages.plus.fiables"
"src/app/parrainages/page.tsx",325,"Publier la premiere offre","parrainages.publier.premiere.offre"
"src/app/parrainages/page.tsx",328,"Creer une alerte","parrainages.creer.alerte"
"src/app/parrainages/page.tsx",364,"Poste similaire","parrainages.poste.similaire"
"src/app/privacy/page.tsx",12,"1. Collecte des données","privacy.1.collecte.donnees"
"src/app/privacy/page.tsx",15,"2. Utilisation des données","privacy.2.utilisation.donnees"
"src/app/privacy/page.tsx",16,"Vos données sont utilisées pour gérer votre compte, afficher vos avis et améliorer nos services.","privacy.donnees.sont.utilisees.pour.gerer"
"src/app/privacy/page.tsx",18,"3. Protection des données","privacy.3.protection.donnees"
"src/app/privacy/page.tsx",19,"Nous mettons en œuvre des mesures de sécurité pour protéger vos informations personnelles.","privacy.nous.mettons.uvre.mesures.securite"
"src/app/privacy/page.tsx",21,"4. Vos droits","privacy.4.droits"
"src/app/privacy/page.tsx",22,"Vous disposez d'un droit d'accès, de rectification et de suppression de vos données personnelles.","privacy.vous.disposez.d.droit.d"
"src/app/profile/saved-businesses/page.tsx",34,"Mes Favoris","profileSavedbusinesses.mes.favoris"
"src/app/profile/saved-businesses/page.tsx",57,"Aucun favori pour le moment","profileSavedbusinesses.aucun.favori.pour.moment"
"src/app/recently-added/page.tsx",10,"Nouveaux Etablissements au Maroc | Platform","recentlyadded.nouveaux.etablissements.maroc.platform"
